Fecha;Turno;Tipo_mineral;Tonelaje_tph; Ley_Cu_pct;Recuperacion_pct;Potencia_kW 
19-05-2025 22:00;Noche;B;1314,7;1,017;82,73;3411,6
19-05-2025 23:00;Noche;B;1343,9;1,039;84,29;3354,5
20-05-2025 00:00;Noche;B;1380,2;;86,77;3493,7
20-05-2025 01:00;Noche;B;1314,6;1,017;87,84;3490,9
20-05-2025 02:00;Noche;B;1414,5;1,091;86,89;3437,2
20-05-2025 03:00;Noche;B;1424,4;1,084;85,61;3522,3
20-05-2025 04:00;Noche;B;1430,8;1,180;86,13;3447,9
20-05-2025 05:00;Noche;B;1489,6;1,091;86,93;3504,4
20-05-2025 06:00;Noche;B;1496,1;1,113;87,23;3598,6
20-05-2025 07:00;Noche;B;1476,3;1,012;84,60;3530,1
20-05-2025 08:00;Dia;B;1701,5;1,050;85,64;3722,7
20-05-2025 09:00;Dia;B;1644,6;1,028;85,94;3643,5
20-05-2025 10:00;Dia;B;1643,1;1,159;87,75;3671,8
20-05-2025 11:00;Dia;B;1680,6;1,184;87,52;3651,6
20-05-2025 12:00;Dia;B;1626,0;1,175;89,80;3679,0
20-05-2025 13:00;Dia;B;1622,4;1,259;89,22;3689,8
20-05-2025 14:00;Dia;B;1636,2;1,270;90,12;3655,1
20-05-2025 15:00;Dia;B;1726,5;1,219;88,47;3661,9
20-05-2025 16:00;Dia;B;1651,0;1,086;85,49;3620,2
20-05-2025 17:00;Dia;B;1625,2;0,954;82,52;3579,4
20-05-2025 18:00;Dia;B;1631,2;0,978;82,98;3638,9
20-05-2025 19:00;Dia;B;1607,9;0,966;84,50;3618,2
20-05-2025 20:00;Noche;B;1413,9;0,938;86,78;3448,7
20-05-2025 21:00;Noche;B;1424,6;0,949;85,29;3514,3
20-05-2025 22:00;Noche;B;1419,8;0,861;82,83;3452,7
20-05-2025 23:00;Noche;B;1431,5;1,039;82,68;3549,8
21-05-2025 00:00;Noche;B;1471,3;0,957;85,28;3536,4
21-05-2025 01:00;Noche;B;1499,5;0,950;84,52;3583,4
21-05-2025 02:00;Noche;B;1499,3;1,041;83,32;3497,0
21-05-2025 03:00;Noche;B;1499,7;0,941;84,38;3488,4
21-05-2025 04:00;Noche;B;1445,6;1,073;81,76;3425,8
21-05-2025 05:00;Noche;B;1450,3;1,151;83,34;3525,6
21-05-2025 06:00;Noche;B;1473,0;1,110;83,50;3475,5
21-05-2025 07:00;Noche;B;1467,4;1,035;83,19;3569,0
21-05-2025 08:00;Dia;B;1606,8;1,037;81,18;3612,8
21-05-2025 09:00;Dia;B;1584,1;0,940;84,07;3624,7
21-05-2025 10:00;Dia;B;1666,3;1,113;88,79;3599,9
21-05-2025 11:00;Dia;B;1752,8;1,110;84,57;3681,0
21-05-2025 12:00;Dia;B;1708,7;1,047;84,84;3683,6
21-05-2025 13:00;Dia;B;1705,6;0,994;86,06;3702,2
21-05-2025 14:00;Dia;B;1672,5;1,064;90,88;3603,6
21-05-2025 15:00;Dia;B;1705,9;1,161;88,33;3684,4
21-05-2025 16:00;Dia;B;1691,3;1,013;84,37;3628,5
21-05-2025 17:00;Dia;B;1660,7;0,975;84,27;3668,8
21-05-2025 18:00;Dia;B;1620,8;0,867;87,96;3601,5
21-05-2025 19:00;Dia;B;1602,0;0,978;86,96;3584,1
21-05-2025 20:00;Noche;B;1418,0;1,002;86,42;3495,0
21-05-2025 21:00;Noche;B;1438,9;1,165;90,16;3532,8
21-05-2025 22:00;Noche;B;1396,0;1,088;82,85;3451,3
21-05-2025 23:00;Noche;B;1417,4;1,028;78,24;3519,0
22-05-2025 00:00;Noche;B;1418,7;0,980;81,97;3435,1
22-05-2025 01:00;Noche;B;1463,5;1,071;84,61;3511,8
22-05-2025 02:00;Noche;B;1454,5;0,951;80,50;3454,2
22-05-2025 03:00;Noche;B;1496,0;1,061;83,23;3532,4
22-05-2025 04:00;Noche;B;1450,3;1,091;83,68;3463,9
22-05-2025 05:00;Noche;B;1485,0;1,059;84,09;3524,2
22-05-2025 06:00;Noche;B;1480,4;1,017;82,08;3546,7
22-05-2025 07:00;Noche;B;1498,0;1,135;82,58;3500,6
22-05-2025 08:00;Dia;B;1628,7;1,258;82,37;3554,6
22-05-2025 09:00;Dia;B;1674,4;1,161;83,31;3645,3
22-05-2025 10:00;Dia;B;1584,8;1,174;83,78;3618,0
22-05-2025 11:00;Dia;B;1614,9;1,263;88,74;3626,8
22-05-2025 12:00;Dia;B;1558,9;1,139;88,43;3549,3
22-05-2025 13:00;Dia;B;1627,1;1,091;83,69;3657,2
22-05-2025 14:00;Dia;B;1540,6;0,990;84,69;3559,8
22-05-2025 15:00;Dia;B;1511,8;1,004;87,91;3580,0
22-05-2025 16:00;Dia;B;1457,2;1,010;87,32;3481,2
22-05-2025 17:00;Dia;B;1550,7;0,985;88,45;3586,4
22-05-2025 18:00;Dia;B;1493,5;0,945;86,49;3575,7
22-05-2025 19:00;Dia;B;1506,0;0,860;86,45;3510,7
22-05-2025 20:00;Noche;B;1365,5;0,830;82,93;3434,7
22-05-2025 21:00;Noche;B;1295,6;0,840;84,60;3423,4
22-05-2025 22:00;Noche;B;1304,4;0,964;81,56;3423,2
22-05-2025 23:00;Noche;B;1354,1;0,954;84,92;3446,5
23-05-2025 00:00;Noche;B;1358,1;0,930;80,72;3430,4
23-05-2025 01:00;Noche;B;1411,5;1,029;77,57;3409,4
23-05-2025 02:00;Noche;B;1401,0;1,084;81,34;3463,0
23-05-2025 03:00;Noche;B;1413,2;1,027;81,57;3423,8
23-05-2025 04:00;Noche;B;1410,8;1,010;82,47;3476,8
23-05-2025 05:00;Noche;B;1444,2;1,097;84,34;3408,7
23-05-2025 06:00;Noche;B;1539,0;1,128;84,43;3613,3
23-05-2025 07:00;Noche;B;1549,0;1,062;82,21;3640,2
23-05-2025 08:00;Dia;B;1672,1;1,103;83,82;3664,3
23-05-2025 09:00;Dia;B;1641,7;1,105;85,04;3599,1
23-05-2025 10:00;Dia;B;1613,4;1,185;86,64;3604,0
23-05-2025 11:00;Dia;B;1684,3;1,084;89,99;3694,1
23-05-2025 12:00;Dia;B;1627,0;1,147;86,94;3650,4
23-05-2025 13:00;Dia;B;1589,1;1,145;86,61;3575,2
23-05-2025 14:00;Dia;B;1590,9;1,034;86,83;3646,8
23-05-2025 15:00;Dia;B;1573,8;1,114;85,65;3616,3
23-05-2025 16:00;Dia;B;1656,2;1,142;83,15;3657,7
23-05-2025 17:00;Dia;B;1531,7;0,993;81,96;3544,2
23-05-2025 18:00;Dia;B;1548,6;1,143;86,12;3564,8
23-05-2025 19:00;Dia;B;1572,5;1,000;84,25;3549,7
23-05-2025 20:00;Noche;B;1390,8;0,937;85,07;3468,1
23-05-2025 21:00;Noche;B;1363,1;0,946;82,85;3416,4
23-05-2025 22:00;Noche;B;1387,4;1,031;84,47;3498,7
23-05-2025 23:00;Noche;B;1456,9;1,069;82,87;3497,8
24-05-2025 00:00;Noche;B;1404,3;1,047;81,21;3471,2
24-05-2025 01:00;Noche;B;1340,4;1,145;82,93;3436,5
24-05-2025 02:00;Noche;B;1403,7;1,137;83,42;3476,6
24-05-2025 03:00;Noche;B;1479,0;1,209;87,26;3459,4
24-05-2025 04:00;Noche;B;1462,2;1,357;83,57;3553,4
24-05-2025 05:00;Noche;B;1375,4;1,255;84,86;3457,9
24-05-2025 06:00;Noche;B;1468,6;1,004;86,96;3494,4
24-05-2025 07:00;Noche;B;1472,7;1,021;88,77;3484,2
24-05-2025 08:00;Dia;B;1653,9;0,986;85,92;3610,3
24-05-2025 09:00;Dia;B;1652,2;1,049;84,16;3614,3
24-05-2025 10:00;Dia;B;1637,2;1,082;83,56;3630,5
24-05-2025 11:00;Dia;B;1621,7;1,001;84,38;3589,1
24-05-2025 12:00;Dia;B;1688,7;0,956;84,71;3667,6
24-05-2025 13:00;Dia;B;1734,0;0,989;85,64;3696,6
24-05-2025 14:00;Dia;B;1613,8;1,006;86,71;3589,4
24-05-2025 15:00;Dia;B;1569,6;0,836;82,66;3669,3
24-05-2025 16:00;Dia;B;1645,5;0,994;81,63;3626,2
24-05-2025 17:00;Dia;B;1607,7;1,008;80,24;3616,9
24-05-2025 18:00;Dia;B;1533,3;1,009;79,04;3559,2
24-05-2025 19:00;Dia;B;1531,3;1,030;81,03;3544,6
24-05-2025 20:00;Noche;B;1402,4;0,945;82,43;3493,2
24-05-2025 21:00;Noche;B;1394,8;0,970;88,41;3512,5
24-05-2025 22:00;Noche;B;1372,9;1,064;88,10;3442,3
24-05-2025 23:00;Noche;B;1364,6;1,124;86,74;3406,3
25-05-2025 00:00;Noche;B;1284,5;1,117;88,63;3409,2
25-05-2025 01:00;Noche;B;1313,4;1,066;84,82;3325,8
25-05-2025 02:00;Noche;B;1291,0;1,004;84,66;3400,0
25-05-2025 03:00;Noche;B;1300,8;1,132;86,94;3395,0
25-05-2025 04:00;Noche;B;1319,1;1,151;87,60;3428,1
25-05-2025 05:00;Noche;B;1398,4;1,097;86,85;3411,0
25-05-2025 06:00;Noche;B;1423,0;0,944;84,13;3469,8
25-05-2025 07:00;Noche;B;1424,8;0,957;81,29;3451,7
25-05-2025 08:00;Dia;B;1575,8;0,888;81,56;3566,5
25-05-2025 09:00;Dia;B;1595,0;1,079;82,27;3623,3
25-05-2025 10:00;Dia;B;1638,3;1,105;85,00;3622,4
25-05-2025 11:00;Dia;B;1645,3;1,047;84,50;3612,8
25-05-2025 12:00;Dia;B;1702,3;1,044;85,93;3715,5
25-05-2025 13:00;Dia;B;1723,0;1,246;83,37;3683,8
25-05-2025 14:00;Dia;B;1676,2;1,250;86,70;3576,8
25-05-2025 15:00;Dia;B;1620,7;1,059;83,58;3577,4
25-05-2025 16:00;Dia;B;1628,8;1,037;80,69;3634,5
25-05-2025 17:00;Dia;B;1614,8;0,940;78,79;3623,8
25-05-2025 18:00;Dia;B;1574,3;0,846;78,97;3587,4
25-05-2025 19:00;Dia;B;1482,3;0,931;83,61;3528,7
25-05-2025 20:00;Noche;B;1275,8;1,142;86,37;3354,1
25-05-2025 21:00;Noche;B;1301,1;1,196;83,44;3397,4
25-05-2025 22:00;Noche;B;1337,6;1,117;83,65;3377,0
25-05-2025 23:00;Noche;B;1367,4;1,047;83,16;3407,4
26-05-2025 00:00;Noche;B;1374,3;1,056;79,95;3408,4
26-05-2025 01:00;Noche;B;1427,8;1,128;79,66;3444,5
26-05-2025 02:00;Noche;B;-999;0,991;76,14;3450,8
26-05-2025 03:00;Noche;B;1433,0;0,892;76,46;3473,7
26-05-2025 04:00;Noche;B;1459,3;1,119;74,58;3470,9
26-05-2025 05:00;Noche;B;1432,6;1,131;76,77;3527,6
26-05-2025 06:00;Noche;B;1425,6;1,239;78,46;3468,8
26-05-2025 07:00;Noche;B;1361,8;1,200;79,24;3506,9
26-05-2025 08:00;Dia;B;1485,0;1,270;80,31;3566,1
26-05-2025 09:00;Dia;B;1451,7;1,154;84,35;3464,8
26-05-2025 10:00;Dia;B;1521,0;1,169;84,13;3588,3
26-05-2025 11:00;Dia;B;1556,1;1,251;85,77;3525,5
26-05-2025 12:00;Dia;B;1616,0;1,252;87,62;3669,7
26-05-2025 13:00;Dia;B;1634,2;1,137;88,38;3638,5
26-05-2025 14:00;Dia;B;1602,2;1,168;88,97;3567,8
26-05-2025 15:00;Dia;B;1614,7;1,063;85,90;3528,7
26-05-2025 16:00;Dia;B;1588,4;0,943;82,51;3576,9
26-05-2025 17:00;Dia;B;1605,8;1,017;81,96;3549,0
26-05-2025 18:00;Dia;B;1602,3;1,118;82,56;3635,4
26-05-2025 19:00;Dia;B;1541,4;1,131;83,57;3506,7
26-05-2025 20:00;Noche;B;1414,7;0,981;82,94;3463,2
26-05-2025 21:00;Noche;B;1410,5;1,058;86,01;3485,0
26-05-2025 22:00;Noche;B;1391,8;1,088;85,10;3453,5
26-05-2025 23:00;Noche;B;1429,4;1,025;88,07;3484,9
27-05-2025 00:00;Noche;B;1494,3;0,845;87,30;3505,6
27-05-2025 01:00;Noche;B;1458,8;1,011;85,22;3520,3
27-05-2025 02:00;Noche;B;1437,0;1,100;86,78;3445,9
27-05-2025 03:00;Noche;B;1345,5;1,126;79,54;3447,3
27-05-2025 04:00;Noche;B;1370,8;0,981;83,42;3399,0
27-05-2025 05:00;Noche;B;1381,6;0,924;83,92;3460,3
27-05-2025 06:00;Noche;B;1321,5;1,082;85,42;3376,8
27-05-2025 07:00;Noche;B;1382,8;1,156;81,81;3453,0
27-05-2025 08:00;Dia;B;1564,2;1,174;88,61;3597,9
27-05-2025 09:00;Dia;B;1556,0;1,128;86,48;3619,5
27-05-2025 10:00;Dia;B;1565,2;1,147;85,81;3513,4
27-05-2025 11:00;Dia;B;1546,1;1,084;87,75;3541,4
27-05-2025 12:00;Dia;B;1602,1;1,062;86,23;3568,8
27-05-2025 13:00;Dia;B;1545,1;1,002;83,65;3614,9
27-05-2025 14:00;Dia;B;1548,9;1,046;85,83;3538,1
27-05-2025 15:00;Dia;B;1642,2;1,014;83,17;3652,9
27-05-2025 16:00;Dia;B;1627,5;1,093;85,89;3595,6
27-05-2025 17:00;Dia;B;1629,3;1,114;86,01;3559,1
27-05-2025 18:00;Dia;B;1600,5;1,007;87,41;3596,3
27-05-2025 19:00;Dia;B;1532,2;1,144;84,34;3504,0
27-05-2025 20:00;Noche;B;1406,4;0,998;86,31;3493,1
27-05-2025 21:00;Noche;B;1419,0;1,036;86,11;3502,0
27-05-2025 22:00;Noche;B;1368,2;1,107;89,81;3487,5
27-05-2025 23:00;Noche;B;1388,5;1,165;86,41;3411,0
28-05-2025 00:00;Noche;B;1443,9;0,941;88,15;3541,9
28-05-2025 01:00;Noche;B;1481,4;;88,24;3542,8
28-05-2025 02:00;Noche;B;1402,2;1,154;88,57;3391,5
28-05-2025 03:00;Noche;B;1372,9;1,226;85,64;3525,4
28-05-2025 04:00;Noche;B;1329,0;0,998;85,06;3480,8
28-05-2025 05:00;Noche;B;1413,5;0,993;85,80;3434,0
28-05-2025 06:00;Noche;B;1461,9;1,038;83,39;3518,3
28-05-2025 07:00;Noche;B;1505,6;1,038;81,17;3485,9
28-05-2025 08:00;Dia;B;1594,5;1,173;81,57;3589,2
28-05-2025 09:00;Dia;B;1560,6;1,095;85,75;3582,6
28-05-2025 10:00;Dia;B;1587,5;1,192;86,39;3617,4
28-05-2025 11:00;Dia;B;1607,7;1,191;88,17;3577,0
28-05-2025 12:00;Dia;B;1580,4;1,035;86,96;3590,4
28-05-2025 13:00;Dia;B;1598,6;0,977;86,11;3567,4
28-05-2025 14:00;Dia;B;1629,2;0,979;86,05;3634,4
28-05-2025 15:00;Dia;B;1630,0;1,015;84,85;3643,6
28-05-2025 16:00;Dia;B;1572,6;1,097;87,94;3583,3
28-05-2025 17:00;Dia;B;1479,7;1,049;86,90;3563,2
28-05-2025 18:00;Dia;B;1483,7;1,100;86,79;3547,8
28-05-2025 19:00;Dia;B;1500,8;0,940;82,04;3540,9
28-05-2025 20:00;Noche;B;-999;0,741;82,11;3488,6
28-05-2025 21:00;Noche;B;1359,1;0,836;81,23;3387,1
28-05-2025 22:00;Noche;B;1337,2;0,950;81,34;3416,9
28-05-2025 23:00;Noche;B;1381,0;0,956;84,26;3377,6
29-05-2025 00:00;Noche;B;1383,8;0,915;81,12;3444,8
29-05-2025 01:00;Noche;B;1396,6;1,007;81,82;3436,2
29-05-2025 02:00;Noche;B;1364,3;1,176;84,71;3466,0
29-05-2025 03:00;Noche;B;1359,4;1,123;86,66;3417,3
29-05-2025 04:00;Noche;B;1393,5;1,053;84,05;3433,5
29-05-2025 05:00;Noche;B;1374,7;1,011;84,35;3445,2
29-05-2025 06:00;Noche;B;1354,2;1,202;85,83;3434,2
29-05-2025 07:00;Noche;B;1381,5;1,159;82,83;3478,5
29-05-2025 08:00;Dia;B;1588,8;1,185;79,26;3557,8
29-05-2025 09:00;Dia;B;1613,3;1,244;77,93;3552,0
29-05-2025 10:00;Dia;B;1685,2;1,263;82,54;3595,0
29-05-2025 11:00;Dia;B;1671,2;1,119;83,37;3690,5
29-05-2025 12:00;Dia;B;1650,9;1,176;81,69;3587,7
29-05-2025 13:00;Dia;B;1587,0;1,192;82,10;3577,7
29-05-2025 14:00;Dia;B;1569,3;1,169;82,67;3541,4
29-05-2025 15:00;Dia;B;1635,8;1,188;83,28;3655,3
29-05-2025 16:00;Dia;B;1634,4;1,076;83,56;3597,7
29-05-2025 17:00;Dia;B;1645,6;1,045;88,69;3669,1
29-05-2025 18:00;Dia;B;1648,5;0,991;85,05;3595,2
29-05-2025 19:00;Dia;B;1617,2;1,055;85,35;3610,3
29-05-2025 20:00;Noche;B;1462,9;0,984;82,82;3529,0
29-05-2025 21:00;Noche;B;1449,3;1,024;82,01;3526,0
29-05-2025 22:00;Noche;B;1462,1;0,937;80,23;3450,9
29-05-2025 23:00;Noche;B;1463,8;0,967;80,98;3481,8
30-05-2025 00:00;Noche;B;1468,8;0,970;80,59;3495,3
30-05-2025 01:00;Noche;B;1461,7;0,996;82,42;3425,5
30-05-2025 02:00;Noche;B;1421,5;1,036;83,36;3497,4
30-05-2025 03:00;Noche;B;1417,4;1,040;81,46;3484,6
30-05-2025 04:00;Noche;B;1390,6;1,045;86,41;3475,0
30-05-2025 05:00;Noche;B;1457,0;0,915;82,01;3447,5
30-05-2025 06:00;Noche;B;1380,6;1,085;84,22;3462,5
30-05-2025 07:00;Noche;B;1405,9;1,051;88,71;3490,9
30-05-2025 08:00;Dia;B;1657,0;1,061;85,49;3671,7
30-05-2025 09:00;Dia;B;1642,1;1,022;87,76;3606,7
30-05-2025 10:00;Dia;B;1597,8;1,135;90,22;3626,2
30-05-2025 11:00;Dia;B;1610,4;1,050;88,53;3683,6
30-05-2025 12:00;Dia;B;1672,5;1,104;83,50;3632,4
30-05-2025 13:00;Dia;B;1655,0;1,178;87,78;3621,9
30-05-2025 14:00;Dia;B;1670,2;1,248;87,65;3633,5
30-05-2025 15:00;Dia;B;1655,4;1,245;85,92;3578,5
30-05-2025 16:00;Dia;B;1619,7;1,195;88,45;3596,3
30-05-2025 17:00;Dia;B;1736,1;1,027;84,79;3740,4
30-05-2025 18:00;Dia;B;1689,8;1,117;87,49;3612,6
30-05-2025 19:00;Dia;B;1626,0;1,157;85,48;3597,5
30-05-2025 20:00;Noche;B;1457,5;1,152;86,33;3542,4
30-05-2025 21:00;Noche;B;1456,3;1,147;83,29;3515,5
30-05-2025 22:00;Noche;B;1456,4;1,093;82,53;3501,0
30-05-2025 23:00;Noche;B;1472,7;1,023;80,66;3488,8
31-05-2025 00:00;Noche;B;1460,8;1,109;80,69;3489,2
31-05-2025 01:00;Noche;B;1389,0;1,177;82,71;3449,9
31-05-2025 02:00;Noche;B;1421,8;1,048;82,13;3496,8
31-05-2025 03:00;Noche;B;1415,6;1,129;83,53;3472,0
31-05-2025 04:00;Noche;B;1416,8;1,130;86,47;3507,6
31-05-2025 05:00;Noche;B;1372,1;1,183;85,61;3377,4
31-05-2025 06:00;Noche;B;1381,1;1,171;81,17;3487,0
31-05-2025 07:00;Noche;B;1385,0;1,228;82,36;3441,8
31-05-2025 08:00;Dia;B;1539,5;1,254;83,90;3560,8
31-05-2025 09:00;Dia;B;1507,3;1,258;86,86;3527,0
31-05-2025 10:00;Dia;B;1546,5;1,087;87,71;3593,3
31-05-2025 11:00;Dia;B;1577,9;1,154;89,13;3585,4
31-05-2025 12:00;Dia;B;1547,0;1,128;87,11;3594,6
31-05-2025 13:00;Dia;B;1541,3;1,020;87,24;3537,0
31-05-2025 14:00;Dia;B;1523,2;1,091;83,66;3561,9
31-05-2025 15:00;Dia;B;1579,1;0,969;86,37;3633,6
31-05-2025 16:00;Dia;B;1471,9;1,065;87,13;3560,4
31-05-2025 17:00;Dia;B;1478,6;1,172;87,98;3506,4
31-05-2025 18:00;Dia;B;1423,9;1,064;85,46;3488,2
31-05-2025 19:00;Dia;B;1431,0;1,108;85,46;3470,3
31-05-2025 20:00;Noche;B;1367,5;1,097;83,58;3437,4
31-05-2025 21:00;Noche;B;1346,3;1,107;85,11;3426,9
31-05-2025 22:00;Noche;B;1362,5;;80,99;3479,8
31-05-2025 23:00;Noche;B;-999;1,038;84,34;3437,7
01-06-2025 00:00;Noche;B;1362,6;1,048;85,16;3487,6
01-06-2025 01:00;Noche;B;1396,4;1,104;89,11;3511,9
01-06-2025 02:00;Noche;B;1434,8;1,087;86,75;3431,7
01-06-2025 03:00;Noche;B;1365,1;1,165;85,77;3449,5
01-06-2025 04:00;Noche;B;1327,2;1,153;85,48;3400,2
01-06-2025 05:00;Noche;B;1395,1;1,181;85,25;3401,3
01-06-2025 06:00;Noche;B;1396,8;1,252;85,20;3425,6
01-06-2025 07:00;Noche;B;1398,9;1,205;82,59;3451,7
01-06-2025 08:00;Dia;B;1548,0;1,240;81,49;3628,5
01-06-2025 09:00;Dia;B;1504,5;1,201;81,72;3544,6
01-06-2025 10:00;Dia;B;1557,2;1,199;82,66;3569,0
01-06-2025 11:00;Dia;B;1564,0;1,116;80,88;3580,3
01-06-2025 12:00;Dia;B;1586,3;1,162;80,49;3567,5
01-06-2025 13:00;Dia;B;1551,4;1,215;82,32;3580,0
01-06-2025 14:00;Dia;B;1570,8;1,140;84,98;3581,0
01-06-2025 15:00;Dia;B;1529,6;1,158;84,93;3495,9
01-06-2025 16:00;Dia;B;1563,6;1,135;86,52;3555,7
01-06-2025 17:00;Dia;B;1591,7;1,004;87,34;3715,8
01-06-2025 18:00;Dia;B;1599,3;1,036;87,98;3615,4
01-06-2025 19:00;Dia;B;1584,9;1,123;86,13;3576,1
01-06-2025 20:00;Noche;B;1456,4;1,036;84,13;3522,1
01-06-2025 21:00;Noche;B;1308,4;0,894;79,16;3366,5
01-06-2025 22:00;Noche;B;1345,8;0,965;79,57;3427,6
01-06-2025 23:00;Noche;B;1328,4;0,946;81,85;3445,0
02-06-2025 00:00;Noche;B;1403,1;1,129;80,98;3398,1
02-06-2025 01:00;Noche;B;-999;1,092;84,79;3425,5
02-06-2025 02:00;Noche;B;1344,8;1,080;87,32;3408,6
02-06-2025 03:00;Noche;B;1348,2;1,034;84,75;3417,1
02-06-2025 04:00;Noche;B;1406,0;1,080;86,46;3446,8
02-06-2025 05:00;Noche;B;1485,9;1,050;82,19;3528,5
02-06-2025 06:00;Noche;B;1464,4;1,012;80,38;3546,2
02-06-2025 07:00;Noche;B;1440,0;1,055;81,23;3509,0
02-06-2025 08:00;Dia;B;1643,3;1,025;82,31;3663,3
02-06-2025 09:00;Dia;B;1609,1;1,164;83,58;3645,4
02-06-2025 10:00;Dia;B;1707,8;1,054;81,81;3647,3
02-06-2025 11:00;Dia;B;1695,9;1,071;87,38;3673,4
02-06-2025 12:00;Dia;B;1645,4;1,029;86,87;3618,4
02-06-2025 13:00;Dia;B;1682,7;0,950;86,25;3679,7
02-06-2025 14:00;Dia;B;1736,4;1,124;88,06;3674,2
02-06-2025 15:00;Dia;B;1640,7;0,936;86,29;3619,1
02-06-2025 16:00;Dia;B;1689,8;1,088;85,90;3717,2
02-06-2025 17:00;Dia;B;1644,6;0,956;83,57;3616,4
02-06-2025 18:00;Dia;B;1680,7;0,991;80,45;3584,2
02-06-2025 19:00;Dia;B;1625,7;1,167;86,14;3609,6
02-06-2025 20:00;Noche;B;1411,7;0,940;82,29;3480,6
02-06-2025 21:00;Noche;B;1427,0;0,872;78,70;3457,8
02-06-2025 22:00;Noche;B;1456,2;1,035;79,52;3495,4
02-06-2025 23:00;Noche;B;1528,2;1,045;77,72;3574,2
03-06-2025 00:00;Noche;B;1568,9;1,003;83,99;3541,8
03-06-2025 01:00;Noche;B;1559,5;1,023;84,52;3548,7
03-06-2025 02:00;Noche;B;1517,3;0,972;86,69;3504,4
03-06-2025 03:00;Noche;B;1478,4;1,030;88,65;3520,8
03-06-2025 04:00;Noche;B;1463,6;1,169;88,59;3497,1
03-06-2025 05:00;Noche;B;1434,6;1,112;87,78;3452,4
03-06-2025 06:00;Noche;B;1440,6;1,123;84,87;3487,8
03-06-2025 07:00;Noche;B;1353,3;1,210;85,06;3510,6
03-06-2025 08:00;Dia;B;1524,8;1,316;84,48;3488,4
03-06-2025 09:00;Dia;B;1556,1;1,183;84,44;3522,3
03-06-2025 10:00;Dia;B;1688,8;1,173;83,32;3670,4
03-06-2025 11:00;Dia;B;1711,3;1,100;86,53;3621,5
03-06-2025 12:00;Dia;B;1673,9;1,049;87,38;3722,8
03-06-2025 13:00;Dia;B;1686,5;1,033;86,14;3602,3
03-06-2025 14:00;Dia;B;1616,7;;81,91;3564,7
03-06-2025 15:00;Dia;B;1585,8;0,896;83,89;3573,1
03-06-2025 16:00;Dia;B;1504,7;0,813;85,34;3579,5
03-06-2025 17:00;Dia;B;1578,0;0,855;84,66;3611,7
03-06-2025 18:00;Dia;B;1593,2;0,938;81,96;3609,4
03-06-2025 19:00;Dia;B;1526,7;1,061;84,32;3555,0
03-06-2025 20:00;Noche;B;1401,2;1,000;86,16;3511,5
03-06-2025 21:00;Noche;B;1438,0;0,994;80,99;3416,0
03-06-2025 22:00;Noche;B;1446,3;1,054;83,51;3497,1
03-06-2025 23:00;Noche;B;1448,8;1,097;79,90;3540,3
04-06-2025 00:00;Noche;B;1401,0;1,063;81,37;3417,5
04-06-2025 01:00;Noche;B;1377,6;1,055;85,87;3454,9
04-06-2025 02:00;Noche;B;1394,9;1,198;85,92;3500,3
04-06-2025 03:00;Noche;B;1447,1;1,121;85,82;3535,7
04-06-2025 04:00;Noche;B;1417,7;1,073;84,08;3468,4
04-06-2025 05:00;Noche;B;1388,0;0,968;83,31;3527,1
04-06-2025 06:00;Noche;B;1465,2;1,066;88,94;3527,7
04-06-2025 07:00;Noche;B;1439,6;1,070;89,91;3535,9
04-06-2025 08:00;Dia;B;1627,2;1,233;88,01;3575,7
04-06-2025 09:00;Dia;B;1644,4;1,157;85,78;3600,5
04-06-2025 10:00;Dia;B;1684,2;1,196;85,89;3627,0
04-06-2025 11:00;Dia;B;1749,3;1,223;90,70;3762,2
04-06-2025 12:00;Dia;B;1751,6;1,285;89,66;3612,0
04-06-2025 13:00;Dia;B;1753,6;1,096;89,64;3631,3
04-06-2025 14:00;Dia;B;1679,9;1,196;87,76;3682,1
04-06-2025 15:00;Dia;B;1629,4;1,132;83,91;3624,7
04-06-2025 16:00;Dia;B;1642,9;1,081;87,05;3515,5
04-06-2025 17:00;Dia;B;1685,7;1,034;85,77;3634,1
04-06-2025 18:00;Dia;B;1707,6;0,998;83,36;3647,9
04-06-2025 19:00;Dia;B;1759,2;0,979;82,04;3733,0
04-06-2025 20:00;Noche;B;1591,1;0,822;80,33;3510,2
04-06-2025 21:00;Noche;B;1549,1;0,946;80,65;3532,9
04-06-2025 22:00;Noche;B;1551,1;0,984;78,55;3591,3
04-06-2025 23:00;Noche;B;1512,2;0,934;82,65;3554,8
05-06-2025 00:00;Noche;B;1481,9;0,977;83,73;3473,3
05-06-2025 01:00;Noche;B;1421,0;1,180;86,69;3459,4
05-06-2025 02:00;Noche;B;1465,1;1,157;84,78;3443,9
05-06-2025 03:00;Noche;B;1416,1;1,095;84,83;3520,6
05-06-2025 04:00;Noche;B;1450,8;1,220;85,50;3478,2
05-06-2025 05:00;Noche;B;1400,4;1,110;87,01;3512,8
05-06-2025 06:00;Noche;B;1472,5;1,101;87,56;3543,2
05-06-2025 07:00;Noche;B;1440,9;1,068;86,85;3464,4
05-06-2025 08:00;Dia;B;1618,4;1,074;84,51;3604,7
05-06-2025 09:00;Dia;B;1560,8;1,147;82,44;3600,8
05-06-2025 10:00;Dia;B;1566,1;1,174;82,03;3598,4
05-06-2025 11:00;Dia;B;1637,0;1,088;81,60;3683,6
